 angle_file
2
 ang
 factor class
  167.34     3
  167.12     3
  166.90     3
  166.68     3
  166.46     3
  166.24     3
  166.02     3
  165.80     3
  165.58     3
  165.37     3
  165.15     3
  164.93     3
  164.72     3
  164.50     3
  164.29     3
  164.07     3
  163.86     3
  163.64     3
  163.43     3
  163.22     3
  163.01     3
  162.79     3
  162.58     3
  162.37     3
  162.16     3
  161.95     3
  161.74     3
  161.53     3
  161.32     3
  161.12     3
  160.91     3
  160.70     3
  160.50     3
  160.29     3
  160.08     3
  159.88     3
  159.68     3
  159.47     3
  159.27     3
  159.07     3
  158.86     3
  158.66     3
  158.46     3
  158.26     3
  158.06     3
  157.86     3
  157.66     3
  157.46     3
  157.27     3
  157.07     3
  156.87     3
  156.68     3
  156.48     3
  156.29     3
  156.09     3
  155.90     3
  155.71     3
  155.51     3
  155.32     3
  155.13     3
  154.94     3
  154.75     3
  154.56     3
  154.37     3
  154.18     3
  154.00     3
  153.81     3
  153.62     3
  153.44     3
  153.25     3
  153.07     3
  152.88     3
  152.70     3
  152.52     3
  152.33     3
  152.15     3
  151.97     3
  151.79     3
  151.61     3
  151.43     3
  151.25     3
  151.08     3
  150.90     3
  150.72     3
  150.55     3
  150.37     3
  150.19     3
  150.02     3
  149.85     3
  149.67     3
  149.50     3
  149.33     3
  149.16     3
  148.99     3
  148.82     3
  148.65     3
  148.48     3
  148.31     3
  148.14     3
  147.98     3
  147.81     3
  147.64     3
  147.48     3
  147.31     3
  147.15     3
  146.99     3
  146.82     3
  146.66     3
  146.50     3
  146.34     3
  146.18     3
  146.02     3
  145.86     3
  145.70     3
  145.54     3
  145.38     3
  145.23     3
  145.07     3
  144.92     3
  144.76     3
  144.61     3
  144.45     3
  144.30     3
  144.15     3
  143.99     3
  143.84     3
  143.69     3
  143.54     3
  143.39     3
  143.24     3
  143.09     3
  142.95     3
  142.80     3
  142.65     3
  142.51     3
  142.36     3
  142.21     3
  142.07     3
  141.93     3
  141.78     3
  141.64     3
  141.50     3
  141.36     3
  141.21     3
  141.07     3
  140.93     3
  140.79     3
  140.66     3
  140.52     3
  140.38     3
  140.24     3
  140.10     3
  139.97     3
  139.83     3
  139.70     3
  139.56     3
  139.43     3
  139.30     3
  139.16     3
  139.03     3
  138.90     3
  138.77     3
  138.64     3
  138.50     3
  138.38     3
  138.25     3
  138.12     3
  137.99     3
  137.86     3
  137.73     3
  137.61     3
  137.48     3
  137.35     3
  137.23     3
  137.10     3
  136.98     3
  136.86     3
  136.73     3
  136.61     3
  136.49     3
  136.37     3
  136.25     3
  136.12     3
  136.00     3
  135.88     3
  135.77     3
  135.65     3
  135.53     3
  135.41     3
  135.29     3
  135.18     3
  135.06     3
  134.94     3
  134.83     3
  134.71     3
  134.60     3
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  178.72     3
  178.49     3
  178.26     3
  178.02     3
  177.79     3
  177.56     3
  177.33     3
  177.09     3
  176.86     3
  176.63     3
  176.40     3
  176.17     3
  175.93     3
  175.70     3
  175.47     3
  175.24     3
  175.01     3
  174.78     3
  174.55     3
  174.31     3
  174.08     3
  173.85     3
  173.62     3
  173.39     3
  173.16     3
  172.93     3
  172.71     3
  172.48     3
  172.25     3
  172.02     3
  171.79     3
  171.56     3
  171.34     3
  171.11     3
  170.88     3
  170.65     3
  170.43     3
  170.20     3
  169.97     3
  169.75     3
  169.52     3
  169.30     3
  169.07     3
  168.85     3
  168.63     3
  168.40     3
  168.18     3
  167.96     3
  167.73     3
  167.51     3
  167.29     3
  167.07     3
  166.85     3
  166.63     3
  166.41     3
  166.19     3
  165.97     3
  165.75     3
  165.53     3
  165.31     3
  165.09     3
  164.88     3
  164.66     3
  164.44     3
  164.23     3
  164.01     3
  163.80     3
  163.58     3
  163.37     3
  163.15     3
  162.94     3
  162.73     3
  162.52     3
  162.30     3
  162.09     3
  161.88     3
  161.67     3
  161.46     3
  161.25     3
  161.04     3
  160.84     3
  160.63     3
  160.42     3
  160.22     3
  160.01     3
  159.80     3
  159.60     3
  159.39     3
  159.19     3
  158.99     3
  158.79     3
  158.58     3
  158.38     3
  158.18     3
  157.98     3
  157.78     3
  157.58     3
  157.38     3
  157.18     3
  156.99     3
  156.79     3
  156.59     3
  156.40     3
  156.20     3
  156.01     3
  155.81     3
  155.62     3
  155.43     3
  155.23     3
  155.04     3
  154.85     3
  154.66     3
  154.47     3
  154.28     3
  154.09     3
  153.90     3
  153.72     3
  153.53     3
  153.34     3
  153.16     3
  152.97     3
  152.79     3
  152.60     3
  152.42     3
  152.24     3
  152.06     3
  151.87     3
  151.69     3
  151.51     3
  151.33     3
  151.16     3
  150.98     3
  150.80     3
  150.62     3
  150.45     3
  150.27     3
  150.09     3
  149.92     3
  149.75     3
  149.57     3
  149.40     3
  149.23     3
  149.06     3
  148.88     3
  148.71     3
  148.54     3
  148.37     3
  148.21     3
  148.04     3
  147.87     3
  147.70     3
  147.54     3
  147.37     3
  147.21     3
  147.04     3
  146.88     3
  146.72     3
  146.55     3
  146.39     3
  146.23     3
  146.07     3
  145.91     3
  145.75     3
  145.59     3
  145.43     3
  145.28     3
  145.12     3
  144.96     3
  144.81     3
  144.65     3
  144.50     3
  144.34     3
  144.19     3
  144.04     3
  143.88     3
  143.73     3
  143.58     3
  143.43     3
  143.28     3
  143.13     3
  142.98     3
  142.83     3
  142.69     3
  142.54     3
  142.39     3
  142.25     3
  142.10     3
  141.96     3
  141.81     3
  141.67     3
  141.53     3
  141.38     3
  141.24     3
  141.10     3
  140.96     3
  140.82     3
  140.68     3
  140.54     3
  140.40     3
  140.26     3
  140.13     3
  139.99     3
  139.85     3
  139.72     3
  139.58     3
  139.45     3
  139.31     3
  139.18     3
  139.05     3
  138.91     3
  138.78     3
  138.65     3
  138.52     3
  138.39     3
  138.26     3
  138.13     3
  138.00     3
  137.87     3
  137.75     3
  137.62     3
  137.49     3
  137.36     3
  137.24     3
  137.11     3
  136.99     3
  136.86     3
  136.74     3
  136.62     3
  136.49     3
  136.37     3
  136.25     3
  136.13     3
  136.01     3
  135.89     3
  135.77     3
  135.65     3
  135.53     3
  135.41     3
  135.29     3
  135.18     3
  135.06     3
  134.94     3
  134.83     3
  134.71     3
  134.60     3
  134.48     3
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  165.00     2
  178.48     3
  178.25     3
  178.02     3
  177.78     3
  177.55     3
  177.32     3
  177.08     3
  176.85     3
  176.62     3
  176.38     3
  176.15     3
  175.92     3
  175.68     3
  175.45     3
  175.22     3
  174.99     3
  174.76     3
  174.52     3
  174.29     3
  174.06     3
  173.83     3
  173.60     3
  173.37     3
  173.14     3
  172.91     3
  172.68     3
  172.45     3
  172.22     3
  171.99     3
  171.76     3
  171.53     3
  171.30     3
  171.07     3
  170.84     3
  170.62     3
  170.39     3
  170.16     3
  169.93     3
  169.71     3
  169.48     3
  169.26     3
  169.03     3
  168.80     3
  168.58     3
  168.36     3
  168.13     3
  167.91     3
  167.68     3
  167.46     3
  167.24     3
  167.02     3
  166.79     3
  166.57     3
  166.35     3
  166.13     3
  165.91     3
  165.69     3
  165.47     3
  165.25     3
  165.03     3
  164.82     3
  164.60     3
  164.38     3
  164.16     3
  163.95     3
  163.73     3
  163.52     3
  163.30     3
  163.09     3
  162.87     3
  162.66     3
  162.45     3
  162.24     3
  162.02     3
  161.81     3
  161.60     3
  161.39     3
  161.18     3
  160.97     3
  160.76     3
  160.56     3
  160.35     3
  160.14     3
  159.93     3
  159.73     3
  159.52     3
  159.32     3
  159.11     3
  158.91     3
  158.71     3
  158.50     3
  158.30     3
  158.10     3
  157.90     3
  157.70     3
  157.50     3
  157.30     3
  157.10     3
  156.90     3
  156.70     3
  156.51     3
  156.31     3
  156.12     3
  155.92     3
  155.73     3
  155.53     3
  155.34     3
  155.15     3
  154.95     3
  154.76     3
  154.57     3
  154.38     3
  154.19     3
  154.00     3
  153.81     3
  153.62     3
  153.44     3
  153.25     3
  153.06     3
  152.88     3
  152.69     3
  152.51     3
  152.33     3
  152.14     3
  151.96     3
  151.78     3
  151.60     3
  151.42     3
  151.24     3
  151.06     3
  150.88     3
  150.70     3
  150.52     3
  150.35     3
  150.17     3
  149.99     3
  149.82     3
  149.64     3
  149.47     3
  149.30     3
  149.12     3
  148.95     3
  148.78     3
  148.61     3
  148.44     3
  148.27     3
  148.10     3
  147.93     3
  147.77     3
  147.60     3
  147.43     3
  147.27     3
  147.10     3
  146.94     3
  146.77     3
  146.61     3
  146.45     3
  146.28     3
  146.12     3
  145.96     3
  145.80     3
  145.64     3
  145.48     3
  145.32     3
  145.17     3
  145.01     3
  144.85     3
  144.70     3
  144.54     3
  144.39     3
  144.23     3
  144.08     3
  143.93     3
  143.77     3
  143.62     3
  143.47     3
  143.32     3
  143.17     3
  143.02     3
  142.87     3
  142.72     3
  142.57     3
  142.43     3
  142.28     3
  142.13     3
  141.99     3
  141.84     3
  141.70     3
  141.56     3
